date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST,peTTM,psTTM,pcfNcfTTM,pbMRQ,MA5,MA10,MA20,MA30,MA60,EMA12,EMA26,EMA50,BOLL_UPPER,BOLL_MID,BOLL_LOWER,BOLL_WIDTH,BOLL_PB,MACD,MACD_Signal,MACD_Histogram,K,D,J,RSI,MA_Signal,MA_Cross,BOLL_Signal,BOLL_Position,MACD_Cross,MACD_Position,KDJ_Cross,KDJ_Position,RSI_Signal,RSI_Position
2025-04-25,sh.600000,10.7500,10.8000,10.5700,10.5900,10.7400,45447179,483223746.1600,3,0.154800,1,-1.396600,0,6.868320,1.820458,-3.512193,0.475560,10.858,11.288,11.743,11.938666666666668,12.07081081081081,11.28919135453759,11.732159969825648,12.117026536592011,12.92151110349145,11.743,10.56448889650855,2.3570222069829008,0.010823446387509997,-0.4429686152880592,-0.31824971679252834,-0.12471889849553086,11.730004588495088,18.53756176569173,-1.8851097658982,18.36905279536083,-1,0,0,MIDDLE,0,BEARISH,0,OVERSOLD,0,OVERSOLD
2025-04-24,sh.600000,10.6900,10.8500,10.6700,10.7400,10.6700,39754164,428435900.0700,3,0.135400,1,0.656000,0,6.965605,1.846244,-3.561940,0.482296,10.772,11.154,11.6705,11.885,12.035789473684211,11.204700376916422,11.658666638727452,12.063025495941345,12.910049578635217,11.6705,10.430950421364784,2.479099157270433,0.1246620481995926,-0.45396626181102917,-0.34539302579622855,-0.10857323601480062,12.145702804543795,16.406942111975752,3.623224189679881,24.5193421474616,-1,0,0,MIDDLE,0,BEARISH,0,OVERSOLD,0,OVERSOLD
2025-04-23,sh.600000,10.7100,10.7500,10.5800,10.6700,10.7100,33992733,362271178.0000,3,0.115800,1,-0.373500,0,6.920206,1.834210,-3.538725,0.479153,10.714,11.05,11.6015,11.828666666666667,12.00076923076923,11.122438780467741,11.585432072895788,12.008397045120116,12.904133365230036,11.6015,10.298866634769963,2.605266730460073,0.14245503575155896,-0.4629932924280471,-0.3689130791225923,-0.0940802133054548,11.073325679219666,14.629069967723725,3.9618371022115504,23.624800972806995,-1,0,0,MIDDLE,0,BEARISH,0,OVERSOLD,0,OVERSOLD
2025-04-22,sh.600000,10.5600,10.7400,10.5500,10.7100,10.5700,46047223,491852201.1600,3,0.156900,1,1.324500,0,6.946148,1.841087,-3.551991,0.480949,10.690000000000001,10.940999999999999,11.525500000000001,11.775333333333332,11.9685,11.058986660395782,11.520585252681284,11.957479513938935,12.850903215708538,11.525500000000001,10.200096784291464,2.650806431417074,0.19235777070148108,-0.4615985922855028,-0.3874501817551744,-0.07414841053032839,13.807919930724761,14.355353288724071,12.713053214726138,25.30185847208581,-1,0,0,MIDDLE,0,BEARISH,0,OVERSOLD,0,OVERSOLD
2025-04-21,sh.600000,10.7800,10.8800,10.5600,10.5700,10.8100,50053475,533248958.4600,3,0.170500,1,-2.220200,0,6.855349,1.817020,-3.505559,0.474662,10.656,10.835,11.432500000000001,11.717,11.934390243902438,10.983757943411815,11.450171530260448,11.903068552607996,12.751684357253017,11.432500000000001,10.113315642746985,2.638368714506033,0.1730934553393225,-0.466413586848633,-0.4032428627738662,-0.06317072407476682,10.246946620483156,12.985884399310432,4.769071062828601,23.367814178099806,-1,0,0,MIDDLE,0,BEARISH,0,OVERSOLD,0,OVERSOLD
2025-04-18,sh.600000,10.7000,10.8700,10.6600,10.8100,10.7500,48024169,518493333.6400,3,0.163600,1,0.558100,0,7.011005,1.858277,-3.585156,0.485440,10.7,10.779,11.3595,11.666666666666666,11.907619047619047,10.95702595211769,11.402751416907822,11.860203119172388,12.644694640184085,11.3595,10.074305359815916,2.5703892803681683,0.28621915201836945,-0.445725464790133,-0.41173938317711956,-0.03398608161301342,24.886853302544356,16.95287403372174,40.75481184018959,32.84463362023595,-1,0,0,MIDDLE,0,BEARISH,1,NEUTRAL,1,NEUTRAL
2025-04-17,sh.600000,10.6000,10.7500,10.4300,10.7500,10.6000,70420291,748750237.3800,3,0.239900,1,1.415100,0,6.972091,1.847963,-3.565257,0.482745,10.702000000000002,10.737,11.2835,11.612333333333334,11.880697674418604,10.925175805638045,11.354399460099835,11.816665741949942,12.520870301549984,11.2835,10.046129698450017,2.474740603099967,0.28442185038233303,-0.42922365446179,-0.4152362374340537,-0.013987417027736315,40.294939238733235,24.733562435392237,71.41769284541523,31.78631539945175,-1,0,0,MIDDLE,0,BEARISH,0,NEUTRAL,0,NEUTRAL
2025-04-16,sh.600000,10.4500,10.6000,10.3500,10.6000,10.4700,74094520,777378645.1900,3,0.252400,1,1.241600,0,6.874806,1.822177,-3.515509,0.476009,10.687999999999999,10.700999999999999,11.2135,11.547666666666666,11.851590909090909,10.875148758616806,11.298518018610958,11.76895335991269,12.438541782316445,11.2135,9.988458217683554,2.450083564632891,0.2496003773683841,-0.42336925999415165,-0.4168628419460733,-0.006506418048078333,42.586563266073696,30.684562712286056,66.39056437364897,29.248929514823686,-1,0,0,MIDDLE,0,BEARISH,0,NEUTRAL,0,OVERSOLD
2025-04-15,sh.600000,10.1800,10.4800,10.1700,10.4700,10.1800,68556308,712990091.2000,3,0.233600,1,2.848700,0,6.790492,1.799830,-3.472394,0.470172,10.64,10.665,11.132,11.485666666666667,11.82088888888889,10.812818180368067,11.237146313528665,11.718014012465133,12.325184152196394,11.132,9.938815847803605,2.3863683043927892,0.2225910188375366,-0.42432813316059814,-0.4183559001889783,-0.005972232971619862,42.475549219636,34.614891548069366,58.196864562769264,27.220850817644717,-1,0,0,MIDDLE,0,BEARISH,0,NEUTRAL,0,OVERSOLD
2025-04-14,sh.600000,10.0400,10.2200,10.0000,10.1800,10.0700,62154163,629562547.7500,3,0.211800,1,1.092400,0,6.602408,1.749978,-3.376215,0.457149,10.562000000000001,10.609,11.0265,11.419333333333332,11.785217391304348,10.715461537234518,11.158839179193208,11.6576997374665,12.160218149323393,11.0265,9.892781850676608,2.2674362986467855,0.12667087913111602,-0.44337764195869056,-0.42336024854292076,-0.020017393415769802,35.13521463127247,34.788332575803736,35.82897874220993,23.33395797575244,-1,0,0,MIDDLE,0,BEARISH,0,NEUTRAL,0,OVERSOLD
2025-04-11,sh.600000,10.0600,10.1200,9.9200,10.0700,10.0000,56246196,564930748.3600,3,0.191600,1,0.700000,0,6.531066,1.731068,-3.339734,0.452209,10.414,10.556999999999999,10.9225,11.347666666666667,11.74872340425532,10.61615976227536,11.078184425178897,11.59543700266389,12.002614516345858,10.9225,9.842385483654141,2.160229032691717,0.10536591856755306,-0.46202466290353605,-0.43109313141504385,-0.030931531488492203,28.631809754181653,32.736158301929706,20.42311265868554,22.047936580526965,-1,0,0,MIDDLE,0,BEARISH,-1,NEUTRAL,0,OVERSOLD
2025-04-10,sh.600000,10.1800,10.1800,9.9100,10.0000,10.0100,78108087,781663685.8800,3,0.266100,1,-0.099900,0,6.485666,1.719035,-3.316518,0.449066,10.264,10.483,10.8185,11.274666666666667,11.712291666666667,10.521365952694536,10.998318912202683,11.53287084569668,11.827559489144011,10.8185,9.809440510855989,2.0181189782880224,0.09442430857355263,-0.47695295950814653,-0.4402650970336644,-0.036687862474482136,22.180656674609068,29.217657759489494,8.106654504848215,21.24548921301374,-1,0,0,MIDDLE,0,BEARISH,0,NEUTRAL,0,OVERSOLD
2025-04-09,sh.600000,10.1900,10.1900,9.8600,10.0100,10.2000,99714563,997750442.7400,3,0.339700,1,-1.862700,0,6.492152,1.720754,-3.319834,0.449515,10.145999999999999,10.417,10.733500000000001,11.206666666666667,11.677551020408163,10.442694267664606,10.925110103891372,11.47315042037524,11.712312922290106,10.733500000000001,9.754687077709896,1.9576258445802104,0.13041967288945996,-0.48241583622676565,-0.4486952448722846,-0.03372059135448102,19.68906523405311,26.041460251010697,6.984275200137937,21.6840054879831,-1,0,0,MIDDLE,0,BEARISH,0,OVERSOLD,0,OVERSOLD
2025-04-08,sh.600000,9.7700,10.2900,9.7500,10.2000,9.6500,149422915,1501459277.5200,3,0.509100,1,5.699500,0,6.615379,1.753416,-3.382848,0.458047,10.091999999999999,10.366000000000001,10.6535,11.139,11.648,10.405356688023897,10.871398244343862,11.423222952909546,11.520443208241334,10.6535,9.786556791758665,1.7338864164826688,0.23844884204124395,-0.4660415563199649,-0.4521645071618207,-0.013877049158144195,26.51890063222587,26.200607044749088,27.155487807179433,29.69414460999485,-1,0,0,MIDDLE,0,BEARISH,1,NEUTRAL,0,OVERSOLD
2025-04-07,sh.600000,10.2700,10.2800,9.4600,9.6500,10.4800,142399646,1395103301.6200,3,0.485100,1,-7.919800,0,6.258668,1.658869,-3.200440,0.433348,9.986,10.274,10.5545,11.046333333333333,11.608823529411763,10.289147966789452,10.780924300318391,11.353684797893486,11.403957411961795,10.5545,9.705042588038207,1.6989148239235874,-0.03239867429674185,-0.49177633352893935,-0.4600868724352445,-0.03168946109369486,22.588827811664782,24.996680633720985,17.773122167552373,22.515217919213825,-1,0,1,LOWER,0,BEARISH,-1,NEUTRAL,0,OVERSOLD
2025-04-03,sh.600000,10.2900,10.5000,10.2900,10.4800,10.4600,36919313,384886879.9200,3,0.125800,1,0.191200,0,6.796978,1.801549,-3.475711,0.470621,10.068,10.241,10.51,10.986666666666668,11.587115384615384,10.318509818052615,10.758633611405918,11.319422648956486,11.267891812859848,10.51,9.752108187140152,1.5157836257196955,0.48020825697615294,-0.4401237933533029,-0.45609425661885616,0.015970463265553292,44.88377994461864,31.625713737353536,71.39991235914883,44.3718558110307,-1,0,0,MIDDLE,1,BULLISH,1,NEUTRAL,1,NEUTRAL
2025-04-02,sh.600000,10.2900,10.5600,10.2900,10.4600,10.3500,45625673,477144592.5700,3,0.155400,1,1.062800,0,6.784007,1.798111,-3.469078,0.469723,10.16,10.212,10.4745,10.926333333333334,11.565849056603774,10.340277538352213,10.736512603153628,11.285719799977802,11.165813775967246,10.4745,9.783186224032756,1.3826275519344904,0.48951272164386395,-0.3962350648014148,-0.4441224182553679,0.04788735345395312,60.2255502661094,41.158992580272155,98.3586656377839,44.049419666870236,-1,0,0,MIDDLE,0,BULLISH,0,NEUTRAL,0,NEUTRAL
2025-04-01,sh.600000,10.4300,10.4600,10.2200,10.3500,10.4300,63920348,659250549.5200,3,0.217800,1,-0.767000,0,6.712664,1.779201,-3.432596,0.464783,10.228,10.187000000000001,10.443999999999999,10.871333333333332,11.543333333333335,10.341773301682641,10.707882039957063,11.249024905861026,11.097940283769722,10.443999999999999,9.790059716230276,1.3078805675394456,0.4281279939980725,-0.3661087382744217,-0.4285196822591787,0.062410943984756995,67.12006381376989,49.812682991438066,101.73482545843353,42.231719435012494,-1,0,0,MIDDLE,0,BULLISH,0,NEUTRAL,0,NEUTRAL
2025-03-31,sh.600000,10.4700,10.6300,10.3500,10.4300,10.4400,49360687,518371937.1300,3,0.168200,1,-0.095800,0,6.764550,1.792953,-3.459128,0.468375,10.274,10.183000000000002,10.424000000000001,10.815666666666665,11.523090909090909,10.355346639885312,10.68729818514543,11.21690628210177,11.052193734783337,10.424000000000001,9.795806265216665,1.256387469566672,0.504775596816536,-0.33195154526011805,-0.40920605485936656,0.07725450959924851,72.38203684450752,57.33580094246122,102.47450864860014,44.040306352231184,-1,0,0,MIDDLE,0,BULLISH,0,NEUTRAL,0,NEUTRAL
2025-03-28,sh.600000,10.5300,10.5700,10.4100,10.4400,10.5500,36572944,382165241.2900,3,0.124600,1,-1.042700,0,6.771035,1.794673,1.256728,0.478803,10.431999999999999,10.209,10.409,10.754,11.50375,10.36837023374911,10.668979801060583,11.18643936907817,11.019501088408001,10.409,9.798498911592,1.2210021768160004,0.525388980125193,-0.3006095673114739,-0.38748675734978805,0.08687719003831412,76.17491914989957,63.615507011607335,101.29374342648404,44.27515793227667,1,1,0,MIDDLE,0,BULLISH,0,NEUTRAL,0,NEUTRAL
2025-03-27,sh.600000,10.5000,10.6600,10.4700,10.5500,10.4700,42508671,449288518.5700,3,0.144800,1,0.764100,0,6.842378,1.813582,1.269969,0.483848,10.446000000000002,10.257000000000001,10.407,10.700666666666667,11.487017543859649,10.396313274710785,10.660166482463504,11.161480962447655,11.015262408747015,10.407,9.798737591252985,1.2165248174940295,0.6175479512983322,-0.26385320775271914,-0.3627600474303743,0.09890683967765518,81.06105721104416,69.4306904114196,104.32179081029327,46.914359660953224,1,0,0,MIDDLE,0,BULLISH,0,OVERBOUGHT,0,NEUTRAL
2025-03-26,sh.600000,10.6000,10.6100,10.4500,10.4700,10.6100,36660981,385049553.5800,3,0.124900,1,-1.319500,0,6.790492,1.799830,1.260339,0.480179,10.448,10.304,10.3935,10.647,11.469482758620689,10.407649693986048,10.646080076355096,11.134364061959511,10.982317727135875,10.3935,9.804682272864124,1.1776354542717513,0.5649606800835566,-0.23843038236904768,-0.337894114418109,0.09946373204906134,82.09626036291834,73.65254706191918,98.98368696491667,45.23635437898145,1,0,0,MIDDLE,0,BULLISH,0,OVERBOUGHT,0,NEUTRAL
2025-03-25,sh.600000,10.6500,10.6900,10.5000,10.6100,10.6100,37875416,401332739.2900,3,0.129000,1,0.000000,0,6.881292,1.823896,1.277192,0.486600,10.5,10.364,10.3905,10.610333333333335,11.454915254237289,10.438780510295887,10.64340747810657,11.11380076541208,10.97397326642406,10.3905,9.807026733575938,1.1669465328481223,0.6880977352615074,-0.20462696781068246,-0.3112406850966237,0.10661371728594127,85.89615189506209,77.73374867296681,102.22095833925266,48.69473058962627,1,0,0,MIDDLE,0,BULLISH,0,OVERBOUGHT,0,NEUTRAL
2025-03-24,sh.600000,10.4200,10.6300,10.4200,10.6100,10.4700,46449659,489527179.2300,3,0.158200,1,1.337200,0,6.881292,1.823896,1.277192,0.486600,10.536,10.405,10.385499999999999,10.570666666666666,11.440833333333334,10.465121970250367,10.640932850098675,11.094043872650822,10.95907512241433,10.385499999999999,9.811924877585668,1.1471502448286621,0.6957023511192573,-0.17581087984830823,-0.2841547240469606,0.1083438441986524,84.92367573145981,80.1303910257978,94.51024514278382,48.69473058962627,1,0,0,MIDDLE,0,BULLISH,0,OVERBOUGHT,0,NEUTRAL
2025-03-21,sh.600000,10.6300,10.7200,10.4100,10.4700,10.6600,56344163,594649833.7900,3,0.192000,1,-1.782400,0,6.790492,1.799830,1.260339,0.480179,10.542,10.487,10.380500000000001,10.532000000000002,11.398333333333333,10.465872436365695,10.628271157498775,11.069571563919418,10.949024405808569,10.380500000000001,9.811975594191434,1.1370488116171344,0.5787125399416323,-0.16239872113307996,-0.2598035234641845,0.09740480233110455,73.28245048763988,77.84774417974516,64.15186310342929,45.37170026280768,1,0,0,MIDDLE,0,BULLISH,-1,NEUTRAL,0,NEUTRAL
2025-03-20,sh.600000,10.6400,10.6900,10.6000,10.6600,10.6500,29548507,314685882.2200,3,0.100700,1,0.093900,0,6.913720,1.832491,1.283211,0.488893,10.564,10.504999999999999,10.373000000000001,10.508333333333333,11.363666666666667,10.495738215386357,10.630621442128495,11.053509933961793,10.921264246700906,10.373000000000001,9.824735753299096,1.0965284934018094,0.761735104675325,-0.13488322674213826,-0.23481946411977528,0.09993623737763702,78.18830032509322,77.96126289486118,78.64237518555731,50.32609793327375,1,0,0,MIDDLE,0,BULLISH,1,NEUTRAL,0,NEUTRAL
2025-03-19,sh.600000,10.5900,10.6800,10.5600,10.6500,10.6400,34604830,367827208.7400,3,0.117900,1,0.094000,0,6.907234,1.830772,1.282007,0.488434,10.6,10.524,10.368,10.491000000000001,11.328166666666668,10.51947079763461,10.632056890859719,11.0376860149829,10.903462416981794,10.368,9.832537583018206,1.0709248339635877,0.7633238029939907,-0.1125860932251097,-0.2103727899408422,0.09778669671573248,79.15256057708916,78.3583621222705,80.74095748672647,50.06872032945597,1,0,0,MIDDLE,0,BULLISH,0,NEUTRAL,0,NEUTRAL
2025-03-18,sh.600000,10.6300,10.7200,10.5200,10.6400,10.6000,40970582,436226250.2700,3,0.139600,1,0.377400,0,6.900749,1.829053,1.280803,0.487975,10.606,10.553,10.370000000000001,10.480333333333334,11.2965,10.53801375184467,10.632645269314555,11.02209048498357,10.909395373006701,10.370000000000001,9.830604626993301,1.0787907460134,0.7502802336762405,-0.0946315174698853,-0.18722453544665082,0.09259301797676553,77.49955651375836,78.0720935860998,76.3544823690755,49.79447242762033,1,0,0,MIDDLE,0,BULLISH,-1,NEUTRAL,0,NEUTRAL
2025-03-17,sh.600000,10.5500,10.6600,10.3900,10.6000,10.4200,59251416,626647199.4900,3,0.201900,1,1.727400,0,6.874806,1.822177,1.275988,0.486141,10.604000000000001,10.569999999999999,10.3765,10.472666666666667,11.2635,10.54755009771472,10.63022710121718,11.005537916944998,10.924040914116528,10.3765,9.828959085883472,1.0950818282330559,0.704094337279455,-0.08267700350246088,-0.16631502905781284,0.08363802555535196,72.87849222129336,76.34089313116431,65.95369040155146,48.64665070042421,1,0,0,MIDDLE,0,BULLISH,0,NEUTRAL,0,NEUTRAL
2025-03-14,sh.600000,10.2800,10.4900,10.2400,10.4200,10.2200,78422138,815108919.0000,3,0.267200,1,1.956900,0,6.758064,1.791234,1.254320,0.477886,10.594,10.568,10.3885,10.462,11.2315,10.527927005758608,10.61465472334924,10.982575645692254,10.928374254365124,10.3885,9.848625745634877,1.0797485087302476,0.529173460065291,-0.08672771759063203,-0.15039756676437668,0.06366984917374466,61.08566148086221,71.25581591439695,40.74535261379273,43.758415533494556,1,0,0,MIDDLE,0,BULLISH,0,NEUTRAL,0,NEUTRAL
2025-03-13,sh.600000,10.1600,10.2500,10.1200,10.2200,10.1200,46714351,476613668.5900,3,0.159200,1,0.988100,0,6.628351,1.756854,1.230245,0.468713,10.506,10.535,10.396,10.449666666666667,11.194166666666666,10.480553620257284,10.585421040138185,10.952670718410205,10.921212738852187,10.396,9.870787261147814,1.0504254777043727,0.33244884693330634,-0.10486741988090031,-0.1412915373876814,0.036424117506781095,46.27932987613043,62.93032056830811,12.97734849177509,39.061717342012045,1,0,0,MIDDLE,0,BULLISH,0,NEUTRAL,0,NEUTRAL
2025-03-12,sh.600000,10.1200,10.1800,10.0100,10.1200,10.1200,42868920,433414444.5400,3,0.146100,1,0.000000,0,6.563494,1.739663,1.218207,0.464127,10.4,10.5,10.402000000000001,10.429,11.157000000000002,10.425083832525395,10.550945407535355,10.92001696474706,10.910645259488362,10.402000000000001,9.89335474051164,1.017290518976722,0.22279305199495858,-0.1258615750099601,-0.13820554491213716,0.012343969902177065,36.01720583291322,53.95928232317648,0.1330528523866974,36.9275138657341,-1,-1,0,MIDDLE,0,BULLISH,0,NEUTRAL,0,NEUTRAL
2025-03-11,sh.600000,10.0400,10.1200,10.0300,10.1200,10.1000,35208198,354675246.8800,3,0.120000,1,0.198000,0,6.563494,1.739663,1.218207,0.464127,10.296,10.451,10.4075,10.410666666666668,11.119666666666667,10.378147858290719,10.5190235254957,10.888643750443253,10.900434286215008,10.4075,9.914565713784993,0.9858685724300145,0.20837897865903351,-0.14087566720498046,-0.1387395693707058,-0.002136097834274653,29.17578980410174,45.69811815015157,-3.8688668879979247,36.9275138657341,-1,0,0,MIDDLE,-1,BEARISH,0,NEUTRAL,0,NEUTRAL
2025-03-10,sh.600000,10.1000,10.1400,10.0100,10.1000,10.1400,43594496,438534235.8900,3,0.148500,1,-0.394500,0,6.550523,1.736225,1.215800,0.463210,10.196,10.4,10.4025,10.390333333333333,11.082833333333333,10.335355880092147,10.487984745829351,10.857716544543518,10.906207308495283,10.4025,9.898792691504717,1.007414616990566,0.19972641363527785,-0.15262886573720458,-0.14151742864400557,-0.011111437093199006,23.675878648743875,38.35737164968234,-5.687107353133058,36.46538336183151,-1,0,0,MIDDLE,0,BEARISH,0,NEUTRAL,0,NEUTRAL
2025-03-07,sh.600000,10.1500,10.1900,10.0600,10.1400,10.1300,37005882,374991809.2300,3,0.126100,1,0.098700,0,6.576465,1.743101,1.220615,0.465044,10.14,10.367,10.427,10.376,11.046500000000002,10.30530112930874,10.46220809799014,10.829570797698675,10.809738058014373,10.427,10.044261941985626,0.7654761160287471,0.12506994798356205,-0.15690696868140108,-0.1445953366514847,-0.012311632029916392,21.887205484139137,32.86731626116794,-0.07301606991848075,38.13297039721386,-1,0,0,MIDDLE,0,BEARISH,0,NEUTRAL,0,NEUTRAL
2025-03-06,sh.600000,10.2500,10.2600,10.0800,10.1300,10.2500,43499424,441681583.7600,3,0.148200,1,-1.170700,0,6.569980,1.741382,1.219411,0.464586,10.122,10.314,10.4095,10.353333333333333,11.01,10.278331724799703,10.437600090731612,10.802136648769315,10.813452837267947,10.4095,10.005547162732052,0.8079056745358955,0.15404377168094702,-0.15926836593190963,-0.14752994250756968,-0.01173842342433995,20.225273139660874,28.653301887332255,3.3692156443181176,37.86539554992297,-1,0,0,MIDDLE,0,BEARISH,0,NEUTRAL,0,NEUTRAL
2025-03-05,sh.600000,10.1400,10.2600,10.0500,10.2500,10.1000,41686357,424730035.9800,3,0.142000,1,1.485100,0,6.647808,1.762011,1.233856,0.470089,10.148,10.274,10.399,10.336666666666668,10.9745,10.27397299790744,10.423703787714457,10.780484231170519,10.808307502470855,10.399,9.989692497529143,0.8186150049417122,0.3179852566828917,-0.14973078980701615,-0.147970111967459,-0.001760677839557162,25.791207734132893,27.699270502932468,21.97508219653374,43.03130566503051,-1,0,0,MIDDLE,0,BEARISH,0,NEUTRAL,0,NEUTRAL
2025-03-04,sh.600000,10.1000,10.1900,10.1000,10.1000,10.1500,29769782,301634439.3500,3,0.101400,1,-0.492600,0,6.550523,1.736225,1.215800,0.463210,10.144,10.22,10.3865,10.319999999999999,10.933833333333334,10.247207921306297,10.399725729365239,10.753798575046185,10.816837688700133,10.3865,9.956162311299867,0.8606753774002662,0.1671218818117062,-0.152517808058942,-0.1488796511857556,-0.003638156873186388,23.444138489421913,26.280893165095616,17.770629138074504,38.699998786154886,-1,0,0,MIDDLE,0,BEARISH,0,NEUTRAL,0,NEUTRAL
2025-03-03,sh.600000,10.1900,10.2200,10.0800,10.1500,10.1700,43010899,436849849.8500,3,0.146500,1,-0.196700,0,6.582951,1.744820,1.221819,0.465503,10.154,10.175,10.372499999999999,10.309333333333335,10.8975,10.232252856489943,10.381227527190035,10.730120199554179,10.814927514134395,10.372499999999999,9.930072485865603,0.8848550282687917,0.24854638003773685,-0.14897467070009185,-0.14889865508862288,-7.60156114689714e-05,34.296092326281354,28.952626218824197,44.98302454119567,40.837680549118794,-1,0,0,MIDDLE,0,BEARISH,1,NEUTRAL,0,NEUTRAL
2025-02-28,sh.600000,10.2300,10.3000,10.1700,10.1700,10.2400,44651100,457102787.8200,3,0.152100,1,-0.683600,0,6.595922,1.748259,1.224226,0.466420,10.16,10.15,10.359,10.309,10.864166666666668,10.222675493953028,10.365581043694478,10.708154701532447,10.809164882073908,10.359,9.908835117926092,0.9003297641478163,0.2900769167851592,-0.14290554974144953,-0.14770003401918821,0.004794484277738681,41.254866148555344,33.05337286206792,57.65785272153019,41.71326287814928,-1,0,0,MIDDLE,1,BULLISH,0,NEUTRAL,0,NEUTRAL
2025-02-27,sh.600000,10.2200,10.2600,10.1100,10.2400,10.1800,37999169,387232885.4000,3,0.129500,1,0.589400,0,6.641322,1.760292,1.232653,0.469630,10.181999999999999,10.152000000000001,10.3435,10.314666666666666,10.831166666666666,10.225340802575639,10.356278744161555,10.689795693629215,10.787276852412141,10.3435,9.89972314758786,0.8875537048242812,0.38338733821127885,-0.1309379415859162,-0.1443476155325338,0.0134096739466176,53.940025708232255,40.01559047745603,81.78889616978469,44.792899410243365,-1,0,0,MIDDLE,0,BULLISH,0,NEUTRAL,0,NEUTRAL
2025-02-26,sh.600000,10.1500,10.3200,10.1200,10.1800,10.1000,55536705,567601087.6200,3,0.189200,1,0.792100,0,6.602408,1.749978,1.225430,0.466879,10.168,10.158,10.328999999999999,10.320666666666666,10.797666666666666,10.218365294487079,10.343221059408847,10.669803705643755,10.77432188240345,10.328999999999999,9.883678117596547,0.890643764806903,0.33270527916141285,-0.12485576492176875,-0.1404492454103808,0.01559348048861206,54.23958703129458,44.75692266206888,73.204915769746,42.70986789636847,-1,0,0,MIDDLE,0,BULLISH,0,NEUTRAL,0,NEUTRAL
2025-02-25,sh.600000,10.2000,10.2500,10.0700,10.1000,10.2100,37159866,377213136.9500,3,0.126600,1,-1.077400,0,6.550523,1.736225,1.215800,0.463210,10.168,10.156,10.3035,10.323666666666668,10.765166666666666,10.200155249181375,10.325204684637821,10.647458462285178,10.739379027157508,10.3035,9.867620972842492,0.8717580543150163,0.26656367097187295,-0.12504943545644664,-0.13736928341959398,0.012319847963147335,42.33256419370244,43.9488031726134,39.10008623588051,40.03645694505918,-1,0,0,MIDDLE,0,BULLISH,-1,NEUTRAL,0,NEUTRAL
2025-02-24,sh.600000,10.2700,10.3100,10.1900,10.2100,10.2900,43741415,447600690.0000,3,0.149000,1,-0.777500,0,6.621865,1.755135,1.229041,0.468255,10.18,10.167,10.2835,10.324000000000002,10.7315,10.201669826230395,10.31667100429428,10.630303228470073,10.696258372034047,10.2835,9.870741627965954,0.8255167440680928,0.4109648586438162,-0.11500117806388488,-0.13289566234845218,0.017894484284567302,47.97479588222143,45.290800742482745,53.3427861616988,45.12291974649385,-1,0,0,MIDDLE,0,BULLISH,1,NEUTRAL,0,NEUTRAL
2025-02-21,sh.600000,10.3900,10.4300,10.2300,10.2900,10.3900,50391537,519161892.6100,3,0.171700,1,-0.962500,0,6.673750,1.768887,1.238671,0.471924,10.204,10.181999999999999,10.2745,10.345333333333334,10.695833333333333,10.215259083733411,10.314695374346556,10.61695800382419,10.677879147753192,10.2745,9.871120852246808,0.8067582955063841,0.5192126936733515,-0.09943629061314496,-0.12620378800139076,0.026767497388245798,53.03582883376157,47.872476772909025,63.36253295546666,48.54166176075114,-1,0,0,MIDDLE,0,BULLISH,0,NEUTRAL,0,NEUTRAL
2025-02-20,sh.600000,10.4200,10.4900,10.3400,10.3900,10.4400,27223599,283297509.8500,3,0.092700,1,-0.478900,0,6.738607,1.786077,1.250709,0.476510,10.234,10.208000000000002,10.261,10.342333333333332,10.6645,10.242142301620579,10.320273494765331,10.608057689948732,10.626334741961665,10.261,9.895665258038333,0.7306694839233323,0.6765504141589921,-0.07813119314475259,-0.11658926903006313,0.03845807588531054,60.754044619333136,52.166332721717055,77.92946841456529,52.52320488179962,-1,0,0,MIDDLE,0,BULLISH,0,NEUTRAL,0,NEUTRAL
2025-02-19,sh.600000,10.4500,10.5900,10.4200,10.4400,10.5000,42364339,444710362.3200,3,0.144300,1,-0.571400,0,6.771035,1.794673,1.256728,0.478803,10.286,10.227,10.250499999999999,10.341666666666667,10.633999999999999,10.272581947525104,10.329142124782715,10.601467192303684,10.578971740352976,10.250499999999999,9.922028259647021,0.6569434807059551,0.7884570827864262,-0.05656017725761053,-0.10458345067557262,0.04802327341796209,64.22064513083744,56.18443685809052,80.29306167633126,54.422115477201665,1,1,0,MIDDLE,0,BULLISH,0,NEUTRAL,0,NEUTRAL
2025-02-18,sh.600000,10.2600,10.5400,10.2100,10.5000,10.2700,62783988,654395130.6400,3,0.213900,1,2.239500,0,6.809949,1.804987,1.263950,0.481555,10.366,10.267,10.243500000000001,10.346666666666666,10.609,10.307569340213549,10.3417982636877,10.597488086723148,10.541583351112594,10.243500000000001,9.945416648887408,0.5961667022251866,0.9302487861912032,-0.034228923474151074,-0.09051254523528832,0.05628362176113724,70.37786598466086,60.91557990028063,89.30243815342132,56.66215835238439,1,0,0,MIDDLE,0,BULLISH,0,NEUTRAL,0,NEUTRAL
